"ID","exon_merge","CDS_merge"
"ENSP00000223210_nt",6950,3507
"ENSP00000223215_nt",2465,1005
"ENSP00000223271_nt",740,489
"ENSP00000223273_nt",899,678
"ENSP00000223293_nt",1449,1011
"ENSP00000223321_nt",1487,702
"ENSP00000223324_nt",1035,564
"ENSP00000223336_nt",927,438
"ENSP00000223357_nt",4081,3474
"ENSP00000223366_nt",2421,1398
"ENSP00000223369_nt",2696,594
"ENSP00000223398_nt",5563,3138
"ENSP00000223428_nt",5154,2049
"ENSP00000223459_nt",2506,828
"ENSP00000223500_nt",1477,657
"ENSP00000223528_nt",7364,1383
"ENSP00000223641_nt",545,288
"ENSP00000223642_nt",5465,5028
"ENSP00000223795_nt",1906,702
"ENSP00000223836_nt",736,630
"ENSP00000223862_nt",967,555
"ENSP00000223864_nt",932,441
"ENSP00000224073_nt",640,444
"ENSP00000224140_nt",11100,8031
"ENSP00000224181_nt",855,606
"ENSP00000224237_nt",1868,1398
"ENSP00000224337_nt",1784,1368
"ENSP00000224356_nt",2125,1491
"ENSP00000224652_nt",4930,1554
"ENSP00000224721_nt",11139,10077
"ENSP00000224784_nt",1349,1131
"ENSP00000224807_nt",3089,975
"ENSP00000224862_nt",2362,900
"ENSP00000224950_nt",1417,1104
"ENSP00000225174_nt",2190,621
"ENSP00000225235_nt",5272,2325
"ENSP00000225275_nt",3215,2235
"ENSP00000225276_nt",2170,1122
"ENSP00000225296_nt",5618,2121
"ENSP00000225298_nt",1894,1668
"ENSP00000225371_nt",2708,2145
"ENSP00000225387_nt",783,645
"ENSP00000225388_nt",10850,2085
"ENSP00000225430_nt",732,588
"ENSP00000225474_nt",1509,621
"ENSP00000225504_nt",1489,351
"ENSP00000225512_nt",3355,1065
"ENSP00000225519_nt",3838,1434
"ENSP00000225525_nt",1377,372
"ENSP00000225538_nt",2697,1197
"ENSP00000225550_nt",1475,1347
"ENSP00000225573_nt",2397,783
"ENSP00000225576_nt",1527,828
"ENSP00000225577_nt",5375,1575
"ENSP00000225603_nt",2232,555
"ENSP00000225609_nt",1137,756
"ENSP00000225614_nt",1445,1176
"ENSP00000225648_nt",1660,672
"ENSP00000225665_nt",1897,942
"ENSP00000225688_nt",1746,843
"ENSP00000225698_nt",1169,846
"ENSP00000225719_nt",9394,4140
"ENSP00000225724_nt",6039,750
"ENSP00000225726_nt",3466,1449
"ENSP00000225728_nt",1654,393
"ENSP00000225729_nt",1964,1092
"ENSP00000225737_nt",4072,1986
"ENSP00000225740_nt",1779,1359
"ENSP00000225792_nt",2554,1842
"ENSP00000225805_nt",4581,1188
"ENSP00000225823_nt",3443,1689
"ENSP00000225831_nt",741,297
"ENSP00000225842_nt",592,288
"ENSP00000225844_nt",851,294
"ENSP00000225873_nt",2675,1077
"ENSP00000225899_nt",1750,1344
"ENSP00000225916_nt",3109,2511
"ENSP00000225927_nt",2544,2229
"ENSP00000225929_nt",1265,987
"ENSP00000225941_nt",2109,1098
"ENSP00000225964_nt",6727,4392
"ENSP00000225969_nt",716,444
"ENSP00000225972_nt",2910,921
"ENSP00000225983_nt",5326,3369
"ENSP00000226004_nt",4110,555
"ENSP00000226021_nt",1266,666
"ENSP00000226067_nt",5547,885
"ENSP00000226091_nt",3222,1020
"ENSP00000226105_nt",1009,558
"ENSP00000226193_nt",2819,600
"ENSP00000226207_nt",6024,5817
"ENSP00000226218_nt",2149,1434
"ENSP00000226225_nt",3627,948
"ENSP00000226230_nt",2568,528
"ENSP00000226247_nt",3436,1944
"ENSP00000226253_nt",1982,1092
"ENSP00000226279_nt",5668,900
"ENSP00000226284_nt",1546,951
"ENSP00000226299_nt",2213,1557
"ENSP00000226317_nt",1718,342
"ENSP00000226319_nt",5772,2526
"ENSP00000226355_nt",2059,1797
"ENSP00000226359_nt",1914,1866
"ENSP00000226382_nt",3030,942
"ENSP00000226413_nt",2164,984
"ENSP00000226432_nt",2472,2097
"ENSP00000226444_nt",1780,882
"ENSP00000226460_nt",665,402
"ENSP00000226524_nt",522,312
"ENSP00000226574_nt",4085,2907
"ENSP00000226578_nt",2904,2637
"ENSP00000226730_nt",1029,459
"ENSP00000226760_nt",3640,2670
"ENSP00000226796_nt",1224,651
"ENSP00000226951_nt",5599,1284
"ENSP00000227135_nt",853,453
"ENSP00000227155_nt",2289,801
"ENSP00000227163_nt",1168,813
"ENSP00000227251_nt",848,525
"ENSP00000227266_nt",1921,1389
"ENSP00000227322_nt",6566,1377
"ENSP00000227348_nt",2469,1179
"ENSP00000227349_nt",3147,2334
"ENSP00000227378_nt",2186,1938
"ENSP00000227451_nt",5642,1857
"ENSP00000227474_nt",1843,1443
"ENSP00000227507_nt",4307,885
"ENSP00000227520_nt",1893,1080
"ENSP00000227524_nt",2157,1512
"ENSP00000227525_nt",2413,729
"ENSP00000227638_nt",2769,1278
"ENSP00000227752_nt",3695,1734
"ENSP00000227756_nt",2504,1821
"ENSP00000227758_nt",3743,1854
"ENSP00000227868_nt",2389,1503
"ENSP00000227880_nt",2115,1743
"ENSP00000228027_nt",2453,1164
"ENSP00000228136_nt",2049,549
"ENSP00000228251_nt",1796,1116
"ENSP00000228280_nt",1642,819
"ENSP00000228284_nt",4004,2889
"ENSP00000228289_nt",3543,2841
"ENSP00000228318_nt",1678,1086
"ENSP00000228347_nt",4273,3399
"ENSP00000228434_nt",1676,597
"ENSP00000228437_nt",4210,2403
"ENSP00000228438_nt",1700,447
"ENSP00000228463_nt",1704,1284
"ENSP00000228468_nt",4072,1722
"ENSP00000228476_nt",1756,1041
"ENSP00000228495_nt",4163,939
"ENSP00000228506_nt",6626,876
"ENSP00000228510_nt",1956,1188
"ENSP00000228515_nt",4471,1629
"ENSP00000228534_nt",1046,567
"ENSP00000228567_nt",4461,1569
"ENSP00000228606_nt",2540,1524
"ENSP00000228641_nt",1465,726
"ENSP00000228644_nt",1542,765
"ENSP00000228682_nt",3613,3318
"ENSP00000228705_nt",6353,1542
"ENSP00000228740_nt",2139,1833
"ENSP00000228741_nt",4205,1221
"ENSP00000228799_nt",2361,1341
"ENSP00000228820_nt",4424,1014
"ENSP00000228825_nt",1014,534
"ENSP00000228837_nt",743,624
"ENSP00000228841_nt",807,498
"ENSP00000228843_nt",2163,1056
"ENSP00000228850_nt",3339,2559
"ENSP00000228865_nt",3754,360
"ENSP00000228872_nt",2657,594
"ENSP00000228887_nt",1038,1035
"ENSP00000228918_nt",2260,1305
"ENSP00000228922_nt",1780,1050
"ENSP00000228928_nt",6719,3261
"ENSP00000228945_nt",1256,603
"ENSP00000229002_nt",1147,615
"ENSP00000229030_nt",3281,1743
"ENSP00000229134_nt",1075,513
"ENSP00000229135_nt",1218,498
"ENSP00000229179_nt",6457,2775
"ENSP00000229195_nt",3282,1620
"ENSP00000229214_nt",10118,1143
"ENSP00000229238_nt",1234,384
"ENSP00000229239_nt",1875,1005
"ENSP00000229243_nt",1933,1629
"ENSP00000229251_nt",1721,825
"ENSP00000229264_nt",1923,1020
"ENSP00000229266_nt",1585,1218
"ENSP00000229268_nt",3181,2574
"ENSP00000229270_nt",1763,858
"ENSP00000229277_nt",2423,1302
"ENSP00000229281_nt",560,378
"ENSP00000229304_nt",879,708
"ENSP00000229307_nt",5183,915
"ENSP00000229314_nt",3227,414
"ENSP00000229319_nt",1303,1002
"ENSP00000229328_nt",2610,810
"ENSP00000229329_nt",1787,1302
"ENSP00000229330_nt",5734,2376
"ENSP00000229332_nt",1283,711
"ENSP00000229335_nt",2819,594
"ENSP00000229340_nt",2945,603
"ENSP00000229379_nt",572,327
"ENSP00000229390_nt",1201,663
"ENSP00000229395_nt",2924,759
"ENSP00000229402_nt",1448,675
"ENSP00000229416_nt",3813,1911
"ENSP00000229447_nt",7513,879
"ENSP00000229554_nt",2825,2148
"ENSP00000229563_nt",1113,336
"ENSP00000229570_nt",2405,291
"ENSP00000229583_nt",891,744
"ENSP00000229595_nt",2362,612
"ENSP00000229633_nt",3314,546
"ENSP00000229708_nt",3142,732
"ENSP00000229729_nt",2589,2130
"ENSP00000229758_nt",2037,1341
"ENSP00000229769_nt",2554,1608
"ENSP00000229771_nt",2162,1626
"ENSP00000229794_nt",3779,1080
"ENSP00000229810_nt",1283,1230
"ENSP00000229812_nt",3576,1395
"ENSP00000229829_nt",3489,750
"ENSP00000229903_nt",2020,549
"ENSP00000229922_nt",3316,1431
"ENSP00000229955_nt",5952,1257
"ENSP00000229971_nt",2810,1863
"ENSP00000230036_nt",3489,2520
"ENSP00000230048_nt",4047,420
"ENSP00000230050_nt",631,396
"ENSP00000230053_nt",6565,969
"ENSP00000230056_nt",1262,627
"ENSP00000230085_nt",1755,486
"ENSP00000230122_nt",5519,2091
"ENSP00000230124_nt",3011,2721
"ENSP00000230256_nt",2116,1371
"ENSP00000230301_nt",1812,1407
"ENSP00000230321_nt",1629,738
"ENSP00000230340_nt",2029,1311
"ENSP00000230354_nt",1861,1017
"ENSP00000230361_nt",1113,600
"ENSP00000230381_nt",2976,1038
"ENSP00000230449_nt",4449,2772
"ENSP00000230461_nt",4594,1083
"ENSP00000230480_nt",993,489
"ENSP00000230538_nt",6547,5469
"ENSP00000230565_nt",2544,1431
"ENSP00000230568_nt",559,486
"ENSP00000230582_nt",2716,1542
"ENSP00000230640_nt",4192,3126
"ENSP00000230658_nt",2459,1047
"ENSP00000230732_nt",1182,1014
"ENSP00000230771_nt",2483,1518
"ENSP00000230792_nt",3492,1386
"ENSP00000230859_nt",5459,2376
"ENSP00000230895_nt",2339,306
"ENSP00000230990_nt",2386,624
"ENSP00000231004_nt",5102,1251
"ENSP00000231009_nt",1509,792
"ENSP00000231021_nt",3079,2367
"ENSP00000231061_nt",3701,909
"ENSP00000231121_nt",1738,645
"ENSP00000231130_nt",3355,2388
"ENSP00000231134_nt",3408,2385
"ENSP00000231136_nt",3266,2382
"ENSP00000231137_nt",3765,2379
"ENSP00000231173_nt",4017,2361
"ENSP00000231188_nt",6143,2631
"ENSP00000231198_nt",3107,894
"ENSP00000231228_nt",2761,984
"ENSP00000231238_nt",1467,876
"ENSP00000231368_nt",12752,3075
"ENSP00000231420_nt",2364,1542
"ENSP00000231449_nt",616,459
"ENSP00000231454_nt",816,402
"ENSP00000231461_nt",6303,1077
"ENSP00000231484_nt",6562,3552
"ENSP00000231487_nt",9474,489
"ENSP00000231498_nt",8143,4173
"ENSP00000231509_nt",3556,2334
"ENSP00000231512_nt",2358,795
"ENSP00000231524_nt",4186,1722
"ENSP00000231572_nt",2146,1980
"ENSP00000231656_nt",1758,795
"ENSP00000231668_nt",1339,813
"ENSP00000231706_nt",10103,2313
"ENSP00000231721_nt",4899,2346
"ENSP00000231749_nt",2896,1320
"ENSP00000231751_nt",2979,2130
"ENSP00000231790_nt",2752,2268
"ENSP00000231887_nt",3850,2169
"ENSP00000232003_nt",2015,1575
"ENSP00000232014_nt",2710,2118
"ENSP00000232217_nt",694,402
"ENSP00000232219_nt",898,591
"ENSP00000232375_nt",3586,1407
"ENSP00000232424_nt",1578,840
"ENSP00000232461_nt",2417,1050
"ENSP00000232496_nt",1691,330
"ENSP00000232501_nt",1700,1140
"ENSP00000232508_nt",1225,666
"ENSP00000232519_nt",690,384
"ENSP00000232564_nt",6434,1020
"ENSP00000232603_nt",3764,2952
"ENSP00000232607_nt",6738,1440
"ENSP00000232744_nt",1965,1434
"ENSP00000232766_nt",4620,1722
"ENSP00000232854_nt",6087,1014
"ENSP00000232888_nt",1578,1425
"ENSP00000232892_nt",1642,1197
"ENSP00000232905_nt",1010,339
"ENSP00000232974_nt",3781,2241
"ENSP00000232975_nt",714,483
"ENSP00000232978_nt",7343,4386
"ENSP00000233025_nt",1082,507
"ENSP00000233027_nt",6057,2523
"ENSP00000233055_nt",4660,1230
"ENSP00000233057_nt",10042,1653
"ENSP00000233078_nt",2160,1221
"ENSP00000233084_nt",2739,2220
"ENSP00000233099_nt",6905,6213
"ENSP00000233121_nt",1892,843
"ENSP00000233143_nt",496,132
"ENSP00000233146_nt",3307,2802
"ENSP00000233154_nt",2683,1140
"ENSP00000233156_nt",3885,912
"ENSP00000233202_nt",3852,1650
"ENSP00000233331_nt",1261,1068
"ENSP00000233336_nt",14269,1131
"ENSP00000233379_nt",4757,942
"ENSP00000233468_nt",770,375
"ENSP00000233535_nt",2260,1164
"ENSP00000233575_nt",2044,1410
"ENSP00000233596_nt",1794,552
"ENSP00000233607_nt",10151,6909
"ENSP00000233616_nt",2895,2511
"ENSP00000233623_nt",3235,1557
"ENSP00000233630_nt",1792,777
"ENSP00000233638_nt",2136,852
"ENSP00000233668_nt",2555,1443
"ENSP00000233710_nt",2543,1290
"ENSP00000233712_nt",1815,456
"ENSP00000233714_nt",1647,1197
"ENSP00000233735_nt",808,498
"ENSP00000233809_nt",1439,975
"ENSP00000233813_nt",6215,816
"ENSP00000233826_nt",2950,1080
"ENSP00000233838_nt",7569,2274
"ENSP00000233840_nt",1143,1140
"ENSP00000233893_nt",950,306
"ENSP00000233948_nt",1703,1095
"ENSP00000233954_nt",2058,1668
"ENSP00000233957_nt",3661,1623
"ENSP00000233969_nt",5410,2436
"ENSP00000233997_nt",908,753
"ENSP00000234038_nt",2386,1080
"ENSP00000234091_nt",2041,402
"ENSP00000234111_nt",2653,1383
"ENSP00000234142_nt",8444,5847
"ENSP00000234160_nt",3173,1356
"ENSP00000234170_nt",3463,3162
"ENSP00000234179_nt",5900,2670
"ENSP00000234195_nt",1985,1719
"ENSP00000234198_nt",2453,984
"ENSP00000234256_nt",4561,1596
"ENSP00000234296_nt",4312,1731
"ENSP00000234301_nt",1112,342
"ENSP00000234313_nt",2869,1050
"ENSP00000234347_nt",1026,768
"ENSP00000234371_nt",1625,1194
"ENSP00000234389_nt",3281,3129
"ENSP00000234392_nt",1147,870
"ENSP00000234396_nt",1891,1539
"ENSP00000234420_nt",7476,4080
"ENSP00000234453_nt",13880,900
"ENSP00000234454_nt",1480,783
"ENSP00000234590_nt",1783,1302
"ENSP00000234626_nt",3173,1722
"ENSP00000234701_nt",3310,2742
"ENSP00000234739_nt",6278,4278
"ENSP00000234798_nt",1108,963
"ENSP00000234816_nt",3348,1473
"ENSP00000234831_nt",6691,969
"ENSP00000234961_nt",9345,1116
"ENSP00000235090_nt",2576,1026
"ENSP00000235180_nt",3587,2937
"ENSP00000235307_nt",10265,363
"ENSP00000235329_nt",4539,2271
"ENSP00000235332_nt",1573,1164
"ENSP00000235345_nt",6162,1065
"ENSP00000235347_nt",1525,1422
"ENSP00000235349_nt",1828,1434
"ENSP00000235372_nt",7957,5154
"ENSP00000235382_nt",1354,633
"ENSP00000235521_nt",2800,1080
"ENSP00000235628_nt",1107,1104
"ENSP00000235835_nt",1362,1077
"ENSP00000235932_nt",1723,609
"ENSP00000236040_nt",2993,2412
"ENSP00000236137_nt",3671,1491
"ENSP00000236147_nt",2436,1155
"ENSP00000236192_nt",5159,423
"ENSP00000236273_nt",1345,729
"ENSP00000236495_nt",3272,2118
"ENSP00000236671_nt",2123,1236
"ENSP00000236709_nt",1771,1020
"ENSP00000236826_nt",3056,1401
"ENSP00000236850_nt",1227,801
"ENSP00000236877_nt",5234,2763
"ENSP00000236918_nt",1098,894
"ENSP00000236925_nt",7161,4467
"ENSP00000236957_nt",844,675
"ENSP00000236959_nt",2213,1776
"ENSP00000236979_nt",407,165
"ENSP00000236980_nt",3188,2130
"ENSP00000237163_nt",7995,7428
"ENSP00000237172_nt",4580,3639
"ENSP00000237201_nt",1499,882
"ENSP00000237247_nt",3997,2577
"ENSP00000237264_nt",4228,558
"ENSP00000237275_nt",1002,666
"ENSP00000237281_nt",9009,2235
"ENSP00000237283_nt",2065,573
"ENSP00000237289_nt",4432,2370
"ENSP00000237316_nt",3010,537
"ENSP00000237380_nt",10868,534
"ENSP00000237455_nt",3477,2055
"ENSP00000237500_nt",1210,516
"ENSP00000237527_nt",461,324
"ENSP00000237530_nt",2515,1893
"ENSP00000237536_nt",14371,4983
"ENSP00000237596_nt",5056,2904
"ENSP00000237612_nt",4479,1965
"ENSP00000237642_nt",3420,1074
"ENSP00000237654_nt",2772,1131
"ENSP00000237696_nt",1952,882
"ENSP00000237837_nt",3018,753
"ENSP00000237853_nt",6046,1920
"ENSP00000237858_nt",1211,318
"ENSP00000237937_nt",5310,639
"ENSP00000238018_nt",2074,1413
"ENSP00000238044_nt",789,444
"ENSP00000238081_nt",2208,735
"ENSP00000238112_nt",2345,2052
"ENSP00000238146_nt",2654,1800
"ENSP00000238156_nt",2787,993
"ENSP00000238341_nt",7431,6975
"ENSP00000238379_nt",1834,753
"ENSP00000238497_nt",3324,1332
"ENSP00000238508_nt",2122,1191
"ENSP00000238558_nt",1264,771
"ENSP00000238561_nt",2234,1569
"ENSP00000238609_nt",511,390
"ENSP00000238616_nt",8310,2937
"ENSP00000238628_nt",816,639
"ENSP00000238647_nt",4157,2388
"ENSP00000238651_nt",1774,1449
"ENSP00000238667_nt",3632,1578
"ENSP00000238682_nt",2522,1236
"ENSP00000238714_nt",4263,2208
"ENSP00000238721_nt",1998,996
"ENSP00000238738_nt",2975,615
"ENSP00000238788_nt",2990,2067
"ENSP00000238789_nt",8103,4374
"ENSP00000238823_nt",2816,1554
"ENSP00000238831_nt",11949,732
"ENSP00000238856_nt",4040,2727
"ENSP00000238875_nt",3926,516
"ENSP00000238892_nt",1953,303
"ENSP00000238936_nt",2852,1551
"ENSP00000238994_nt",2524,951
"ENSP00000239032_nt",5446,1110
"ENSP00000239144_nt",1823,729
"ENSP00000239151_nt",2041,807
"ENSP00000239165_nt",1371,651
"ENSP00000239223_nt",2019,1101
"ENSP00000239231_nt",10506,1110
"ENSP00000239243_nt",2241,801
"ENSP00000239316_nt",1952,417
"ENSP00000239347_nt",737,567
"ENSP00000239367_nt",3260,1500
"ENSP00000239374_nt",5293,2145
"ENSP00000239440_nt",5250,4632
"ENSP00000239444_nt",2740,2403
"ENSP00000239446_nt",3290,2400
"ENSP00000239449_nt",4828,2394
"ENSP00000239450_nt",3853,2385
"ENSP00000239451_nt",1417,903
"ENSP00000239461_nt",4284,735
"ENSP00000239462_nt",5008,3897
"ENSP00000239587_nt",2075,1776
"ENSP00000239666_nt",1043,420
"ENSP00000239690_nt",4217,1749
"ENSP00000239830_nt",2371,1464
"ENSP00000239882_nt",3566,1857
"ENSP00000239891_nt",1154,972
"ENSP00000239906_nt",4377,1176
"ENSP00000239926_nt",2337,1494
"ENSP00000239938_nt",3138,1629
"ENSP00000239940_nt",2261,420
"ENSP00000240050_nt",1790,1155
"ENSP00000240079_nt",916,582
"ENSP00000240093_nt",13736,1998
"ENSP00000240100_nt",5537,1182
"ENSP00000240123_nt",3459,2013
"ENSP00000240185_nt",5367,1242
"ENSP00000240189_nt",1642,1422
"ENSP00000240285_nt",3949,1023
"ENSP00000240306_nt",2034,720
"ENSP00000240316_nt",2650,1728
"ENSP00000240327_nt",2965,1122
"ENSP00000240328_nt",3339,2136
"ENSP00000240333_nt",1850,1077
"ENSP00000240361_nt",4911,4491
"ENSP00000240364_nt",2365,1359
"ENSP00000240423_nt",2763,2223
"ENSP00000240488_nt",968,615
"ENSP00000240499_nt",2970,1422
"ENSP00000240587_nt",5176,3243
"ENSP00000240615_nt",1243,927
"ENSP00000240617_nt",2426,1659
"ENSP00000240618_nt",1553,648
"ENSP00000240619_nt",1042,921
"ENSP00000240651_nt",4055,1500
"ENSP00000240652_nt",1958,267
"ENSP00000240662_nt",2389,1272
"ENSP00000240687_nt",1096,954
"ENSP00000240691_nt",1075,936
"ENSP00000240922_nt",6135,507
"ENSP00000241014_nt",3050,2133
"ENSP00000241041_nt",1479,1038
"ENSP00000241051_nt",1755,1533
"ENSP00000241052_nt",2302,1581
"ENSP00000241124_nt",1808,783
"ENSP00000241125_nt",5211,1305
"ENSP00000241256_nt",1172,1098
"ENSP00000241261_nt",1953,843
"ENSP00000241274_nt",4391,2931
"ENSP00000241305_nt",3554,2268
"ENSP00000241356_nt",1884,954
"ENSP00000241416_nt",5728,1539
"ENSP00000241436_nt",5911,2610
"ENSP00000241453_nt",3842,2979
"ENSP00000241463_nt",1543,726
"ENSP00000241502_nt",6866,954
"ENSP00000241600_nt",1510,888
"ENSP00000241651_nt",1528,672
"ENSP00000242057_nt",6276,2544
"ENSP00000242067_nt",4027,2661
"ENSP00000242104_nt",695,327
"ENSP00000242108_nt",4765,1707
"ENSP00000242140_nt",4184,1449
"ENSP00000242152_nt",585,291
"ENSP00000242159_nt",2018,690
"ENSP00000242208_nt",6064,1278
"ENSP00000242210_nt",1670,1008
"ENSP00000242248_nt",2631,1482
"ENSP00000242257_nt",1601,738
"ENSP00000242261_nt",1666,606
"ENSP00000242275_nt",1130,891
"ENSP00000242285_nt",1152,744
"ENSP00000242315_nt",5718,1200
"ENSP00000242375_nt",2347,978
"ENSP00000242462_nt",1376,642
"ENSP00000242465_nt",1208,474
"ENSP00000242480_nt",2968,1428
"ENSP00000242505_nt",5408,1746
"ENSP00000242576_nt",2071,939
"ENSP00000242577_nt",720,267
"ENSP00000242592_nt",1950,1236
"ENSP00000242607_nt",1634,819
"ENSP00000242719_nt",3084,462
"ENSP00000242728_nt",3837,1446
"ENSP00000242729_nt",2788,729
"ENSP00000242776_nt",1471,1281
"ENSP00000242784_nt",970,528
"ENSP00000242786_nt",3188,2505
"ENSP00000242804_nt",6219,1881
"ENSP00000242810_nt",2345,1800
"ENSP00000242819_nt",1150,699
"ENSP00000242839_nt",6638,4395
"ENSP00000242872_nt",1576,807
"ENSP00000242994_nt",3953,993
"ENSP00000243045_nt",2141,459
"ENSP00000243052_nt",3444,1608
"ENSP00000243056_nt",2423,990
"ENSP00000243103_nt",3335,846
"ENSP00000243108_nt",1733,705
"ENSP00000243167_nt",2094,1737
"ENSP00000243189_nt",1502,870
"ENSP00000243213_nt",1371,1140
"ENSP00000243222_nt",3289,2040
"ENSP00000243286_nt",1124,600
"ENSP00000243298_nt",3748,603
"ENSP00000243314_nt",1814,945
"ENSP00000243326_nt",15003,7416
"ENSP00000243344_nt",5482,3948
"ENSP00000243346_nt",1623,921
"ENSP00000243347_nt",1424,831
"ENSP00000243349_nt",8994,1479
"ENSP00000243389_nt",5781,1428
"ENSP00000243440_nt",980,381
"ENSP00000243457_nt",5392,1281
"ENSP00000243501_nt",5226,567
"ENSP00000243563_nt",1621,846
"ENSP00000243578_nt",1027,525
"ENSP00000243611_nt",1117,756
"ENSP00000243643_nt",2270,1665
"ENSP00000243644_nt",2338,1596
"ENSP00000243662_nt",1465,633
"ENSP00000243673_nt",4282,1269
"ENSP00000243706_nt",5620,1809
"ENSP00000243776_nt",3013,2325
"ENSP00000243786_nt",1468,1098
"ENSP00000243878_nt",1579,1038
"ENSP00000243903_nt",2565,1821
"ENSP00000243911_nt",1084,969
"ENSP00000243918_nt",2862,468
"ENSP00000243924_nt",577,351
"ENSP00000243938_nt",1000,693
"ENSP00000243997_nt",3665,153
"ENSP00000244007_nt",5285,3873
"ENSP00000244020_nt",4325,1032
"ENSP00000244040_nt",8670,582
"ENSP00000244043_nt",5579,1500
"ENSP00000244050_nt",1686,792
"ENSP00000244051_nt",5106,1380
"ENSP00000244061_nt",2503,684
"ENSP00000244096_nt",2741,1107
"ENSP00000244137_nt",1910,1479
"ENSP00000244174_nt",1944,1563
"ENSP00000244217_nt",835,528
"ENSP00000244221_nt",6279,369
"ENSP00000244227_nt",1802,465
"ENSP00000244230_nt",2484,2043
"ENSP00000244241_nt",1044,591
"ENSP00000244289_nt",3813,3228
"ENSP00000244314_nt",1662,1389
"ENSP00000244333_nt",1694,1038
"ENSP00000244336_nt",2305,1047
"ENSP00000244360_nt",2206,1260
"ENSP00000244426_nt",4559,1341
"ENSP00000244458_nt",4231,1332
"ENSP00000244496_nt",1159,777
"ENSP00000244513_nt",2895,1578
"ENSP00000244519_nt",3002,1752
"ENSP00000244527_nt",1844,1401
"ENSP00000244534_nt",666,663
"ENSP00000244537_nt",312,309
"ENSP00000244565_nt",3136,1554
"ENSP00000244571_nt",3854,2955
"ENSP00000244573_nt",648,645
"ENSP00000244576_nt",4079,1074
"ENSP00000244623_nt",942,939
"ENSP00000244669_nt",1151,672
"ENSP00000244711_nt",1089,555
"ENSP00000244728_nt",4339,2871
"ENSP00000244741_nt",2180,492
"ENSP00000244745_nt",5852,1422
"ENSP00000244751_nt",3897,1779
"ENSP00000244769_nt",10602,2445
"ENSP00000244869_nt",4619,507
"ENSP00000244926_nt",480,270
"ENSP00000244930_nt",521,285
"ENSP00000245046_nt",2777,783
"ENSP00000245105_nt",4226,4008
"ENSP00000245157_nt",2963,2163
"ENSP00000245185_nt",786,183
"ENSP00000245206_nt",2462,1290
"ENSP00000245255_nt",3897,2583
"ENSP00000245304_nt",5487,549
"ENSP00000245312_nt",3779,1044
"ENSP00000245323_nt",4461,999
"ENSP00000245414_nt",3579,975
"ENSP00000245441_nt",10293,6399
"ENSP00000245451_nt",1917,1224
"ENSP00000245457_nt",2383,1074
"ENSP00000245479_nt",3935,1527
"ENSP00000245503_nt",6339,5823
"ENSP00000245543_nt",2126,594
"ENSP00000245544_nt",2121,1968
"ENSP00000245552_nt",954,603
"ENSP00000245564_nt",2431,1710
"ENSP00000245615_nt",2529,1416
"ENSP00000245663_nt",5185,1767
"ENSP00000245680_nt",4412,1569
"ENSP00000245796_nt",5188,3168
"ENSP00000245810_nt",471,468
"ENSP00000245812_nt",1332,663
"ENSP00000245816_nt",1155,831
"ENSP00000245817_nt",1665,762
"ENSP00000245838_nt",5609,4779
"ENSP00000245907_nt",5263,4989
"ENSP00000245908_nt",2296,1728
"ENSP00000245912_nt",4336,612
"ENSP00000245919_nt",3775,1014
"ENSP00000245923_nt",2293,1635
"ENSP00000245932_nt",2305,1140
"ENSP00000245934_nt",4195,3822
"ENSP00000245960_nt",3597,1740
"ENSP00000245983_nt",425,360
"ENSP00000246006_nt",6708,1956
"ENSP00000246012_nt",890,426
"ENSP00000246020_nt",510,435
"ENSP00000246024_nt",6169,1047
"ENSP00000246041_nt",1960,600
"ENSP00000246043_nt",4737,4230
"ENSP00000246062_nt",6714,1710
"ENSP00000246069_nt",3617,495
"ENSP00000246070_nt",2039,840
"ENSP00000246071_nt",2452,675
"ENSP00000246080_nt",1555,597
"ENSP00000246081_nt",1477,384
"ENSP00000246100_nt",1619,885
"ENSP00000246104_nt",3577,921
"ENSP00000246105_nt",698,549
"ENSP00000246112_nt",2100,1716
"ENSP00000246115_nt",1565,1152
"ENSP00000246117_nt",4005,1689
